order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label,rainfall_mm,temperature_celsius,wind_speed_kmh,severity_score,weather_anomaly_score,sentiment_score,disruption_signal,composite_risk_score,delivery_reliability_score,regional_risk_index,strike_incidents_3yr,financial_stability_score,historical_disruption_count,rolling_7d_delay,rolling_14d_delay,lag1_delay,lag2_delay,transport_mode_enc,product_category_enc,supplier_city_enc,destination_city_enc,lstm_disruption_prob
ORD00115,2021-02-03,Reliance Logistics,Ahmedabad,Kolkata,Industrial Machinery,Air,0.5716486902927581,0.9166666666666665,31,17,274510.6,0.5899136025718305,Political Unrest,1,0.0,0.5635738831615121,0.1412742382271468,0.0,0.0,0.5273605150214593,0.0,0.2585751978891821,0.5810810810810811,0.4957805907172996,3,0.825,0.0,0.8978102189781021,0.9521531100478468,0.8500000000000001,0.8500000000000001,0.0,0.6666666666666666,0.0,9,0.54639304
ORD00115,2021-02-03,Reliance Logistics,Ahmedabad,Kolkata,Industrial Machinery,Air,0.5716486902927581,0.9166666666666665,31,17,274510.6,0.5899136025718305,Political Unrest,1,0.0,0.5635738831615121,0.1412742382271468,0.0,0.0,0.5273605150214593,0.0,0.19261213720316622,0.8682432432432434,0.43248945147679324,2,0.885,0.0,0.8905109489051093,0.9473684210526315,0.8500000000000001,0.8500000000000001,0.0,0.6666666666666666,0.0,9,0.54639304
ORD01216,2021-02-09,HCL Vendors,Ahmedabad,Chennai,Raw Materials,Road+Rail,0.8624807395993837,0.5,28,19,9582.97,0.19308820574643362,Road Blockage,1,0.0,0.549828178694158,0.1606648199445983,0.0,0.0,0.5273605150214593,0.0,0.6965699208443272,0.6537162162162162,0.6286919831223627,3,0.343,0.0,0.8978102189781021,0.9514170040485831,0.8500000000000001,0.8500000000000001,1.0,0.8888888888888888,0.0,3,0.54639304
ORD01216,2021-02-09,HCL Vendors,Ahmedabad,Chennai,Raw Materials,Road+Rail,0.8624807395993837,0.5,28,19,9582.97,0.19308820574643362,Road Blockage,1,0.0,0.549828178694158,0.1606648199445983,0.0,0.0,0.5273605150214593,0.0,0.2955145118733508,0.9172297297297296,0.4767932489451477,4,0.738,0.0,0.9051094890510948,0.9548872180451127,0.9500000000000001,0.8500000000000001,1.0,0.8888888888888888,0.0,3,0.54639304
ORD01216,2021-02-09,HCL Vendors,Ahmedabad,Chennai,Raw Materials,Road+Rail,0.8624807395993837,0.5,28,19,9582.97,0.19308820574643362,Road Blockage,1,0.0,0.549828178694158,0.1606648199445983,0.0,0.0,0.5273605150214593,0.0,0.6675461741424802,0.0050675675675675436,0.39451476793248946,2,0.663,0.0,0.9124087591240875,0.9548872180451127,0.9500000000000001,0.9500000000000001,1.0,0.8888888888888888,0.0,3,0.9406821
ORD01216,2021-02-09,HCL Vendors,Ahmedabad,Chennai,Raw Materials,Road+Rail,0.8624807395993837,0.5,28,19,9582.97,0.19308820574643362,Road Blockage,1,0.0,0.549828178694158,0.1606648199445983,0.0,0.0,0.5273605150214593,0.0,0.6569920844327177,0.43918918918918926,0.3691983122362869,4,0.465,0.0,0.9270072992700729,0.9548872180451127,0.9500000000000001,0.9500000000000001,1.0,0.8888888888888888,0.0,3,0.9327826
ORD01563,2021-02-21,Infosys Supply Co,Ahmedabad,Chennai,Raw Materials,Road,0.46186440677966106,0.33333333333333326,7,0,142864.16,0.30560578661844484,,0,0.0,0.5945017182130584,0.3047091412742382,0.0,0.0,0.5273605150214593,0.0,0.36411609498680736,0.820945945945946,0.4767932489451477,0,0.413,0.0,0.802919708029197,0.8834586466165413,0.9500000000000001,0.9500000000000001,0.6666666666666666,0.8888888888888888,0.0,3,0.8110069
ORD01563,2021-02-21,Infosys Supply Co,Ahmedabad,Chennai,Raw Materials,Road,0.46186440677966106,0.33333333333333326,7,0,142864.16,0.30560578661844484,,0,0.0,0.5945017182130584,0.3047091412742382,0.0,0.0,0.5273605150214593,0.0,0.41424802110817943,0.0016891891891892552,0.6919831223628692,2,0.907,0.0,0.6788321167883211,0.8120300751879699,0.0,0.9500000000000001,0.6666666666666666,0.8888888888888888,0.0,3,0.32765
ORD01563,2021-02-21,Infosys Supply Co,Ahmedabad,Chennai,Raw Materials,Road,0.46186440677966106,0.33333333333333326,7,0,142864.16,0.30560578661844484,,0,0.0,0.5945017182130584,0.3047091412742382,0.0,0.0,0.5273605150214593,0.0,0.4854881266490764,0.5557432432432432,0.3755274261603376,4,0.568,0.0,0.5547445255474452,0.744360902255639,0.0,0.0,0.6666666666666666,0.8888888888888888,0.0,3,0.03912349
ORD01563,2021-02-21,Infosys Supply Co,Ahmedabad,Chennai,Raw Materials,Road,0.46186440677966106,0.33333333333333326,7,0,142864.16,0.30560578661844484,,0,0.0,0.5945017182130584,0.3047091412742382,0.0,0.0,0.5273605150214593,0.0,0.8390501319261212,0.1739864864864865,0.03164556962025317,5,0.536,0.0,0.4160583941605839,0.6766917293233082,0.0,0.0,0.6666666666666666,0.8888888888888888,0.0,3,0.0027568801
ORD00504,2021-02-27,GAIL Vendors,Ahmedabad,Chennai,FMCG,Road+Rail,0.30277349768875195,0.33333333333333326,27,20,409539.11,0.020293349407273457,Strike,1,0.0,0.7147766323024055,0.3102493074792244,0.0,0.0,0.5273605150214593,0.0,0.0,0.7381756756756757,0.0,0,0.766,0.0,0.4233576642335766,0.6842105263157894,0.0,0.0,1.0,0.4444444444444444,0.0,3,0.62969506
ORD00504,2021-02-27,GAIL Vendors,Ahmedabad,Chennai,FMCG,Road+Rail,0.30277349768875195,0.33333333333333326,27,20,409539.11,0.020293349407273457,Strike,1,0.0,0.7147766323024055,0.3102493074792244,0.0,0.0,0.5273605150214593,0.0,0.2823218997361477,0.6689189189189191,0.5063291139240507,1,0.768,0.0,0.4306569343065693,0.6917293233082706,1.0,0.0,1.0,0.4444444444444444,0.0,3,0.9429299
ORD00504,2021-02-27,GAIL Vendors,Ahmedabad,Chennai,FMCG,Road+Rail,0.30277349768875195,0.33333333333333326,27,20,409539.11,0.020293349407273457,Strike,1,0.0,0.7147766323024055,0.3102493074792244,0.0,0.0,0.5273605150214593,0.0,0.5382585751978892,0.29391891891891886,0.2510548523206751,3,0.595,0.0,0.43795620437956195,0.7030075187969924,1.0,1.0,1.0,0.4444444444444444,0.0,3,0.9997991
ORD00504,2021-02-27,GAIL Vendors,Ahmedabad,Chennai,FMCG,Road+Rail,0.30277349768875195,0.33333333333333326,27,20,409539.11,0.020293349407273457,Strike,1,0.0,0.7147766323024055,0.3102493074792244,0.0,0.0,0.5273605150214593,0.0,0.5751978891820582,0.0,0.6940928270042195,4,0.851,0.0,0.583941605839416,0.7142857142857142,1.0,1.0,1.0,0.4444444444444444,0.0,3,0.9998854
ORD00593,2021-03-08,Bajaj Materials,Ahmedabad,Bhopal,Industrial Machinery,Road,0.26887519260400616,0.5833333333333333,28,18,304197.91,0.20916214587100665,Accident,1,0.0,0.7422680412371133,0.14681440443213295,0.0,0.0,0.5273605150214593,0.0,0.6965699208443272,0.016891891891891886,0.42827004219409287,4,0.855,0.0,0.7153284671532846,0.7180451127819548,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,2,0.97416514
ORD00593,2021-03-08,Bajaj Materials,Ahmedabad,Bhopal,Industrial Machinery,Road,0.26887519260400616,0.5833333333333333,28,18,304197.91,0.20916214587100665,Accident,1,0.0,0.7422680412371133,0.14681440443213295,0.0,0.0,0.5273605150214593,0.0,0.3113456464379946,0.6570945945945947,0.6919831223628692,2,0.837,0.0,0.8467153284671532,0.7218045112781954,0.9,1.0,0.6666666666666666,0.6666666666666666,0.0,2,0.9863183
ORD00593,2021-03-08,Bajaj Materials,Ahmedabad,Bhopal,Industrial Machinery,Road,0.26887519260400616,0.5833333333333333,28,18,304197.91,0.20916214587100665,Accident,1,0.0,0.7422680412371133,0.14681440443213295,0.0,0.0,0.5273605150214593,0.0,0.6728232189973615,0.36655405405405417,0.41350210970464135,3,0.583,0.0,0.9781021897810217,0.7180451127819548,0.9,0.9,0.6666666666666666,0.6666666666666666,0.0,2,0.99955225
ORD00593,2021-03-08,Bajaj Materials,Ahmedabad,Bhopal,Industrial Machinery,Road,0.26887519260400616,0.5833333333333333,28,18,304197.91,0.20916214587100665,Accident,1,0.0,0.7422680412371133,0.14681440443213295,0.0,0.0,0.5273605150214593,0.0,0.5804749340369393,0.23479729729729737,0.6434599156118144,1,0.65,0.0,0.9635036496350364,0.7142857142857142,0.9,0.9,0.6666666666666666,0.6666666666666666,0.0,2,0.99949676
ORD00182,2021-03-17,Wipro Procurement,Ahmedabad,Kanpur,Pharmaceuticals,Air,0.8158705701078582,0.16666666666666663,22,17,439590.28,0.9069720715290336,Strike,1,0.0,0.786941580756014,0.19667590027700832,0.0,0.0,0.5273605150214593,0.0,0.8390501319261212,0.09290540540540548,0.4767932489451477,3,0.305,0.0,0.9416058394160582,0.706766917293233,0.9,0.9,0.0,0.7777777777777777,0.0,8,0.86061186
ORD00182,2021-03-17,Wipro Procurement,Ahmedabad,Kanpur,Pharmaceuticals,Air,0.8158705701078582,0.16666666666666663,22,17,439590.28,0.9069720715290336,Strike,1,0.0,0.786941580756014,0.19667590027700832,0.0,0.0,0.5273605150214593,0.0,0.8443271767810026,0.08783783783783783,0.6962025316455696,4,0.599,0.0,0.9197080291970802,0.6992481203007519,0.8500000000000001,0.9,0.0,0.7777777777777777,0.0,8,0.9601292
ORD00182,2021-03-17,Wipro Procurement,Ahmedabad,Kanpur,Pharmaceuticals,Air,0.8158705701078582,0.16666666666666663,22,17,439590.28,0.9069720715290336,Strike,1,0.0,0.786941580756014,0.19667590027700832,0.0,0.0,0.5273605150214593,0.0,0.49076517150395765,0.9932432432432432,0.25738396624472576,3,0.391,0.0,0.8978102189781021,0.763157894736842,0.8500000000000001,0.8500000000000001,0.0,0.7777777777777777,0.0,8,0.99790233
ORD00182,2021-03-17,Wipro Procurement,Ahmedabad,Kanpur,Pharmaceuticals,Air,0.8158705701078582,0.16666666666666663,22,17,439590.28,0.9069720715290336,Strike,1,0.0,0.786941580756014,0.19667590027700832,0.0,0.0,0.5273605150214593,0.0,0.38786279683377306,0.32094594594594583,0.6772151898734178,2,0.777,0.0,0.8905109489051093,0.8270676691729323,0.8500000000000001,0.8500000000000001,0.0,0.7777777777777777,0.0,8,0.9564955
ORD01172,2021-03-20,Mahindra Parts Ltd,Ahmedabad,Indore,IT Hardware,Road+Rail,0.6602465331278891,0.41666666666666663,7,0,414771.45,0.20574643359453487,,0,0.0,0.7491408934707905,0.09695290858725764,0.0,0.0,0.5273605150214593,0.0,0.8073878627968336,0.24831081081081086,0.9282700421940926,1,0.509,0.0,0.7591240875912408,0.8270676691729323,0.8500000000000001,0.8500000000000001,1.0,0.5555555555555556,0.0,6,0.30419776
ORD01172,2021-03-20,Mahindra Parts Ltd,Ahmedabad,Indore,IT Hardware,Road+Rail,0.6602465331278891,0.41666666666666663,7,0,414771.45,0.20574643359453487,,0,0.0,0.7491408934707905,0.09695290858725764,0.0,0.0,0.5273605150214593,0.0,0.8258575197889182,0.5101351351351351,1.0,2,0.389,0.0,0.6277372262773722,0.8270676691729323,0.0,0.8500000000000001,1.0,0.5555555555555556,0.0,6,0.3548714
ORD01172,2021-03-20,Mahindra Parts Ltd,Ahmedabad,Indore,IT Hardware,Road+Rail,0.6602465331278891,0.41666666666666663,7,0,414771.45,0.20574643359453487,,0,0.0,0.7491408934707905,0.09695290858725764,0.0,0.0,0.5273605150214593,0.0,0.09234828496042219,0.7736486486486487,0.6139240506329113,2,0.954,0.0,0.49635036496350354,0.7518796992481203,0.0,0.0,1.0,0.5555555555555556,0.0,6,0.029350877
ORD01172,2021-03-20,Mahindra Parts Ltd,Ahmedabad,Indore,IT Hardware,Road+Rail,0.6602465331278891,0.41666666666666663,7,0,414771.45,0.20574643359453487,,0,0.0,0.7491408934707905,0.09695290858725764,0.0,0.0,0.5273605150214593,0.0,0.5039577836411608,0.5574324324324325,0.4029535864978903,2,0.505,0.0,0.37226277372262767,0.6766917293233082,0.0,0.0,1.0,0.5555555555555556,0.0,6,0.0016473846
ORD00883,2021-03-26,Coal India Suppliers,Ahmedabad,Bhopal,Pharmaceuticals,Rail,0.4399075500770416,0.6666666666666666,10,0,89441.6,0.029134016475788626,,0,0.0,0.7903780068728524,0.24099722991689748,0.0,0.0,0.5273605150214593,0.0,0.3034300791556727,0.5945945945945947,0.5253164556962024,1,0.726,0.0,0.24817518248175177,0.6015037593984962,0.0,0.0,0.3333333333333333,0.7777777777777777,0.0,2,0.08945885
ORD00883,2021-03-26,Coal India Suppliers,Ahmedabad,Bhopal,Pharmaceuticals,Rail,0.4399075500770416,0.6666666666666666,10,0,89441.6,0.029134016475788626,,0,0.0,0.7903780068728524,0.24099722991689748,0.0,0.0,0.5273605150214593,0.0,0.4564643799472295,0.10472972972972983,0.5675105485232068,0,0.808,0.0,0.12408759124087589,0.5263157894736842,0.0,0.0,0.3333333333333333,0.7777777777777777,0.0,2,0.022541985
ORD00883,2021-03-26,Coal India Suppliers,Ahmedabad,Bhopal,Pharmaceuticals,Rail,0.4399075500770416,0.6666666666666666,10,0,89441.6,0.029134016475788626,,0,0.0,0.7903780068728524,0.24099722991689748,0.0,0.0,0.5273605150214593,0.0,0.6649076517150396,0.5844594594594594,0.5400843881856541,3,0.54,0.0,0.0,0.4586466165413533,0.0,0.0,0.3333333333333333,0.7777777777777777,0.0,2,0.0016043441
ORD00883,2021-03-26,Coal India Suppliers,Ahmedabad,Bhopal,Pharmaceuticals,Rail,0.4399075500770416,0.6666666666666666,10,0,89441.6,0.029134016475788626,,0,0.0,0.7903780068728524,0.24099722991689748,0.0,0.0,0.5273605150214593,0.0,0.646437994722955,0.5692567567567568,0.611814345991561,4,0.556,0.0,0.0,0.39097744360902253,0.0,0.0,0.3333333333333333,0.7777777777777777,0.0,2,0.0019881197
ORD00132,2021-04-04,Wipro Procurement,Ahmedabad,Hyderabad,FMCG,Rail,0.24768875192604006,0.9166666666666665,15,1,362190.0,0.9336949969861362,,0,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.8390501319261212,0.09290540540540548,0.4767932489451477,3,0.305,0.0,0.007299270072992696,0.32706766917293234,0.0,0.0,0.3333333333333333,0.4444444444444444,0.0,5,0.49545762
ORD00132,2021-04-04,Wipro Procurement,Ahmedabad,Hyderabad,FMCG,Rail,0.24768875192604006,0.9166666666666665,15,1,362190.0,0.9336949969861362,,0,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.8443271767810026,0.08783783783783783,0.6962025316455696,4,0.599,0.0,0.0145985401459854,0.2631578947368421,0.05,0.0,0.3333333333333333,0.4444444444444444,0.0,5,0.34728584
ORD00132,2021-04-04,Wipro Procurement,Ahmedabad,Hyderabad,FMCG,Rail,0.24768875192604006,0.9166666666666665,15,1,362190.0,0.9336949969861362,,0,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.49076517150395765,0.9932432432432432,0.25738396624472576,3,0.391,0.0,0.021897810218978096,0.20300751879699247,0.05,0.05,0.3333333333333333,0.4444444444444444,0.0,5,0.0097856745
ORD00132,2021-04-04,Wipro Procurement,Ahmedabad,Hyderabad,FMCG,Rail,0.24768875192604006,0.9166666666666665,15,1,362190.0,0.9336949969861362,,0,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.38786279683377306,0.32094594594594583,0.6772151898734178,2,0.777,0.0,0.0291970802919708,0.14285714285714285,0.05,0.05,0.3333333333333333,0.4444444444444444,0.0,5,0.020288553
ORD01225,2021-04-04,Wipro Procurement,Ahmedabad,Bhopal,Automotive Parts,Rail,0.0,1.0,23,8,448496.9,0.08539280691179425,Road Blockage,1,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.8390501319261212,0.09290540540540548,0.4767932489451477,3,0.305,0.0,0.0875912408759124,0.10902255639097747,0.05,0.05,0.3333333333333333,0.1111111111111111,0.0,2,0.55141056
ORD01225,2021-04-04,Wipro Procurement,Ahmedabad,Bhopal,Automotive Parts,Rail,0.0,1.0,23,8,448496.9,0.08539280691179425,Road Blockage,1,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.8443271767810026,0.08783783783783783,0.6962025316455696,4,0.599,0.0,0.145985401459854,0.07518796992481203,0.4,0.05,0.3333333333333333,0.1111111111111111,0.0,2,0.814129
ORD01225,2021-04-04,Wipro Procurement,Ahmedabad,Bhopal,Automotive Parts,Rail,0.0,1.0,23,8,448496.9,0.08539280691179425,Road Blockage,1,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.49076517150395765,0.9932432432432432,0.25738396624472576,3,0.391,0.0,0.2043795620437956,0.10526315789473684,0.4,0.4,0.3333333333333333,0.1111111111111111,0.0,2,0.99732095
ORD01225,2021-04-04,Wipro Procurement,Ahmedabad,Bhopal,Automotive Parts,Rail,0.0,1.0,23,8,448496.9,0.08539280691179425,Road Blockage,1,0.0,0.8728522336769761,0.13296398891966754,0.0,0.0,0.5273605150214593,0.0,0.38786279683377306,0.32094594594594583,0.6772151898734178,2,0.777,0.0,0.2554744525547445,0.13533834586466167,0.4,0.4,0.3333333333333333,0.1111111111111111,0.0,2,0.994948
ORD00840,2021-04-09,Steel Authority India,Ahmedabad,Pune,Raw Materials,Road+Rail,0.7318952234206472,0.75,15,3,440569.39,0.16616435603777377,,0,0.0,0.852233676975945,0.1412742382271468,0.0,0.0,0.5273605150214593,0.0,0.5461741424802111,0.9273648648648649,0.02742616033755274,5,0.461,0.0,0.2700729927007299,0.14661654135338345,0.4,0.4,1.0,0.8888888888888888,0.0,13,0.5424832
ORD00840,2021-04-09,Steel Authority India,Ahmedabad,Pune,Raw Materials,Road+Rail,0.7318952234206472,0.75,15,3,440569.39,0.16616435603777377,,0,0.0,0.852233676975945,0.1412742382271468,0.0,0.0,0.5273605150214593,0.0,0.3456464379947229,0.527027027027027,0.5358649789029535,5,0.841,0.0,0.28467153284671526,0.15789473684210525,0.15000000000000002,0.4,1.0,0.8888888888888888,0.0,13,0.2541514
ORD00840,2021-04-09,Steel Authority India,Ahmedabad,Pune,Raw Materials,Road+Rail,0.7318952234206472,0.75,15,3,440569.39,0.16616435603777377,,0,0.0,0.852233676975945,0.1412742382271468,0.0,0.0,0.5273605150214593,0.0,0.7625329815303428,0.18243243243243246,0.43459915611814354,5,0.51,0.0,0.2992700729927007,0.16917293233082706,0.15000000000000002,0.15000000000000002,1.0,0.8888888888888888,0.0,13,0.1065752
ORD00840,2021-04-09,Steel Authority India,Ahmedabad,Pune,Raw Materials,Road+Rail,0.7318952234206472,0.75,15,3,440569.39,0.16616435603777377,,0,0.0,0.852233676975945,0.1412742382271468,0.0,0.0,0.5273605150214593,0.0,0.3113456464379946,0.46621621621621623,0.08227848101265822,1,0.732,0.0,0.2627737226277372,0.18045112781954886,0.15000000000000002,0.15000000000000002,1.0,0.8888888888888888,0.0,13,0.28313074
ORD01936,2021-04-15,HCL Vendors,Ahmedabad,Indore,Automotive Parts,Road,0.8000770416024653,0.25,12,6,302508.37,0.030942334739803092,Strike,1,0.0,0.8006872852233679,0.2659279778393352,0.0,0.0,0.5273605150214593,0.0,0.6965699208443272,0.6537162162162162,0.6286919831223627,3,0.343,0.0,0.24817518248175177,0.20300751879699247,0.15000000000000002,0.15000000000000002,0.6666666666666666,0.1111111111111111,0.0,6,0.4695335
ORD01936,2021-04-15,HCL Vendors,Ahmedabad,Indore,Automotive Parts,Road,0.8000770416024653,0.25,12,6,302508.37,0.030942334739803092,Strike,1,0.0,0.8006872852233679,0.2659279778393352,0.0,0.0,0.5273605150214593,0.0,0.2955145118733508,0.9172297297297296,0.4767932489451477,4,0.738,0.0,0.2335766423357664,0.22556390977443608,0.30000000000000004,0.15000000000000002,0.6666666666666666,0.1111111111111111,0.0,6,0.62468183
ORD01936,2021-04-15,HCL Vendors,Ahmedabad,Indore,Automotive Parts,Road,0.8000770416024653,0.25,12,6,302508.37,0.030942334739803092,Strike,1,0.0,0.8006872852233679,0.2659279778393352,0.0,0.0,0.5273605150214593,0.0,0.6675461741424802,0.0050675675675675436,0.39451476793248946,2,0.663,0.0,0.21897810218978098,0.2443609022556391,0.30000000000000004,0.30000000000000004,0.6666666666666666,0.1111111111111111,0.0,6,0.9557413
ORD01936,2021-04-15,HCL Vendors,Ahmedabad,Indore,Automotive Parts,Road,0.8000770416024653,0.25,12,6,302508.37,0.030942334739803092,Strike,1,0.0,0.8006872852233679,0.2659279778393352,0.0,0.0,0.5273605150214593,0.0,0.6569920844327177,0.43918918918918926,0.3691983122362869,4,0.465,0.0,0.2408759124087591,0.2631578947368421,0.30000000000000004,0.30000000000000004,0.6666666666666666,0.1111111111111111,0.0,6,0.94996476
ORD00320,2021-04-22,Reliance Logistics,Ahmedabad,Hyderabad,Agricultural Goods,Road,0.6409861325115562,0.16666666666666663,22,17,182352.29,0.3411693791440627,Road Blockage,1,0.0,0.8384879725085911,0.18559556786703602,0.0,0.0,0.5273605150214593,0.0,0.05013192612137213,0.8783783783783785,0.09704641350210974,0,0.66,0.0,0.3430656934306569,0.3233082706766917,0.30000000000000004,0.30000000000000004,0.6666666666666666,0.0,0.0,5,0.62206995
ORD00320,2021-04-22,Reliance Logistics,Ahmedabad,Hyderabad,Agricultural Goods,Road,0.6409861325115562,0.16666666666666663,22,17,182352.29,0.3411693791440627,Road Blockage,1,0.0,0.8384879725085911,0.18559556786703602,0.0,0.0,0.5273605150214593,0.0,0.4538258575197888,0.472972972972973,0.529535864978903,0,0.531,0.0,0.44525547445255464,0.38345864661654133,0.8500000000000001,0.30000000000000004,0.6666666666666666,0.0,0.0,5,0.9702703
ORD00320,2021-04-22,Reliance Logistics,Ahmedabad,Hyderabad,Agricultural Goods,Road,0.6409861325115562,0.16666666666666663,22,17,182352.29,0.3411693791440627,Road Blockage,1,0.0,0.8384879725085911,0.18559556786703602,0.0,0.0,0.5273605150214593,0.0,0.2585751978891821,0.5810810810810811,0.4957805907172996,3,0.825,0.0,0.5474452554744524,0.41729323308270677,0.8500000000000001,0.8500000000000001,0.6666666666666666,0.0,0.0,5,0.99970895
ORD00320,2021-04-22,Reliance Logistics,Ahmedabad,Hyderabad,Agricultural Goods,Road,0.6409861325115562,0.16666666666666663,22,17,182352.29,0.3411693791440627,Road Blockage,1,0.0,0.8384879725085911,0.18559556786703602,0.0,0.0,0.5273605150214593,0.0,0.19261213720316622,0.8682432432432434,0.43248945147679324,2,0.885,0.0,0.6277372262773722,0.45112781954887216,0.8500000000000001,0.8500000000000001,0.6666666666666666,0.0,0.0,5,0.99956185
